doc_id,split,f1_small,f1_large,gap,cost_small,cost_large,cached,dataset,tokens,pages,ocr_conf,low_conf_ratio,ocr_std,ocr_stage,blur_score,image_contrast,skew_angle,estimated_dpi,is_grayscale,short_token_ratio,inv_chars_per_word,word_height_cv,crowded_line_frac,line_density,section_count,label_diversity,label_entropy,item_density,aspect_ratio
1af023e1-3d51-7fe6-f8f1-70656181f5f1,train,0.6,0.8,0.2,0.003057,0.008439,True,deepform,603,1,91.35,0.027,14.2,0,4712.5,0.2428,-1.0,310.6,False,0.13764510779436154,0.18732525629077354,0.26943006531718083,0.746031746031746,28.62335302135393,0.0,0.0,0.0,0.1044776119402985,1.2947058823529412
0617c152-6638-cd96-409e-8af194730069,train,0.6,0.8889,0.2889,0.003217,0.008679,True,deepform,656,1,92.28,0.025,11.5,0,5024.4,0.251,1.0,310.6,False,0.15853658536585366,0.19518000595060994,0.2532043802655807,0.7777777777777778,28.62335302135393,0.0,0.0,0.0,0.09603658536585366,1.2947058823529412
5332c375-1c00-f2df-6d48-3f253a1ce712,train,0.6,0.8,0.2,0.003129,0.008685,True,deepform,639,1,89.98,0.053,16.2,0,4850.7,0.245,-1.0,310.6,False,0.15023474178403756,0.19246987951807226,0.2693607751746819,0.7777777777777778,28.62335302135393,0.0,0.0,0.0,0.09859154929577464,1.2947058823529412
9e480923-edce-4533-56eb-62fcb8e8a7f8,train,0.4,0.6667,0.2667,0.003175,0.008463,True,deepform,528,1,89.57,0.06,16.3,0,4150.1,0.2364,-1.0,310.6,False,0.10416666666666667,0.1935483870967742,0.17896103231057042,0.85,27.260336210813264,0.0,0.0,0.0,0.11363636363636363,1.2947058823529412
e1a17837-6866-9e53-d352-f014aef15468,train,0.6,0.8,0.2,0.003141,0.008616,True,deepform,524,1,90.09,0.048,15.2,0,4131.7,0.236,-1.0,310.6,False,0.1049618320610687,0.19264705882352942,0.17902583355290372,0.85,27.260336210813264,0.0,0.0,0.0,0.11450381679389313,1.2947058823529412
d58c4b22-afac-c842-1227-bce0a053837d,train,0.8,0.2,-0.6,0.002933,0.008172,True,deepform,371,1,90.07,0.047,13.3,0,3690.7,0.2075,1.0,310.4,False,0.1105121293800539,0.17785234899328858,0.14136325602776056,0.7954545454545454,20.0,0.0,0.0,0.0,0.11859838274932614,1.2941176470588236
a21fa434-7344-7d98-8203-cd21e31ad4b5,train,0.4,0.6667,0.2667,0.003189,0.00858,True,deepform,531,1,89.69,0.051,15.8,0,4137.9,0.236,1.0,310.6,False,0.1016949152542373,0.19253081943437275,0.1791349712697622,0.8333333333333334,27.260336210813264,0.0,0.0,0.0,0.11299435028248588,1.2947058823529412
02804f3a-c189-34d1-81e9-619d4e7fbc4b,train,1.0,1.0,0.0,0.002458,0.006672,True,deepform,281,1,93.16,0.0,6.8,0,2597.0,0.1962,1.0,310.4,False,0.03558718861209965,0.20259552992069213,0.1562704666738511,0.6458333333333334,21.818181818181817,0.0,0.0,0.0,0.1708185053380783,1.2941176470588236
d2bbcfb2-5161-3095-6498-ee67f5346032,train,0.8,0.2,-0.6,0.002868,0.007977,True,deepform,305,1,87.28,0.093,17.5,0,3423.2,0.2036,1.0,310.4,False,0.09180327868852459,0.15803108808290153,0.13487119420332913,0.8,18.18181818181818,0.0,0.0,0.0,0.13114754098360656,1.2941176470588236
c706768b-8d21-846c-2e58-307afbd74b24,train,0.8,0.6667,-0.1333,0.003139,0.00855,True,deepform,527,1,89.49,0.055,16.8,0,4162.3,0.2369,-1.0,310.6,False,0.10246679316888045,0.19233576642335767,0.17891270734614667,0.8524590163934426,27.714675147660152,0.0,0.0,0.0,0.1157495256166983,1.2947058823529412
a54130a3-e51e-6693-b91e-07b6483a365c,train,1.0,1.0,0.0,0.002491,0.006771,True,deepform,295,1,92.97,0.007,7.4,0,2678.8,0.1988,1.0,310.4,False,0.04745762711864407,0.2037292817679558,0.15387593320315474,0.6666666666666666,21.818181818181817,0.0,0.0,0.0,0.16271186440677965,1.2941176470588236
4f5b7bd8-66ef-6557-c9db-460828106862,train,1.0,1.0,0.0,0.002547,0.006939,True,deepform,299,1,92.97,0.013,8.6,0,2812.3,0.193,-1.0,310.6,False,0.033444816053511704,0.19290322580645164,0.14371605933072223,0.6875,21.808268968650612,0.0,0.0,0.0,0.1605351170568562,1.2947058823529412
ef640e66-1f79-701f-61d7-e968acb9e3fc,train,1.0,1.0,0.0,0.002524,0.00687,True,deepform,289,1,93.01,0.017,8.9,0,2764.9,0.1918,-1.0,310.6,False,0.03460207612456748,0.19126406353408337,0.14466457802919708,0.6666666666666666,21.808268968650612,0.0,0.0,0.0,0.16608996539792387,1.2947058823529412
3515690b-0081-10b9-1077-26ea74749d49,train,0.2,0.2,0.0,0.002207,0.006549,True,deepform,249,1,75.0,0.233,28.6,0,339.8,0.1339,-1.0,620.2,False,0.10441767068273092,0.21373390557939917,0.1448182928809787,0.7647058823529411,7.736063708759955,0.0,0.0,0.0,0.13654618473895583,0.7728151925443995
e5a6c68d-c013-d50e-d782-b79c84f26e73,train,1.0,1.0,0.0,0.002814,0.00774,True,deepform,399,1,92.47,0.024,10.2,0,3380.4,0.2133,-1.0,310.6,False,0.047619047619047616,0.2056701030927835,0.13713119170675858,0.86,22.716946842344388,0.0,0.0,0.0,0.12531328320802004,1.2947058823529412
f56e2fc1-7f41-68e3-bfe5-06176b9a2e8a,train,0.4,0.4,0.0,0.003155,0.008838,True,deepform,643,1,88.54,0.079,19.2,0,4962.6,0.2487,-1.0,310.6,False,0.13374805598755832,0.1872997378386251,0.22790313246209043,0.7666666666666667,27.260336210813264,0.0,0.0,0.0,0.09331259720062209,1.2947058823529412
5dfa0bd4-14ea-f8c6-5038-796ed60ef587,train,0.4,0.6,0.2,0.003217,0.009549,True,deepform,691,1,89.82,0.051,15.5,0,5253.0,0.2553,-1.0,310.6,False,0.15918958031837915,0.19135973414566604,0.2089383329030853,0.7903225806451613,28.16901408450704,0.0,0.0,0.0,0.08972503617945007,1.2947058823529412
c6aecf68-18bb-c9f2-9118-7122b4f7ba8d,train,0.6,0.6,0.0,0.003203,0.008907,True,deepform,587,1,90.94,0.04,14.3,0,4222.1,0.2332,-1.0,310.4,False,0.12776831345826234,0.1895382628350016,0.19825083370930743,0.8095238095238095,28.636363636363633,0.0,0.0,0.0,0.10732538330494037,1.2941176470588236
7706e5a1-983e-e95e-3a71-ae4ca7d22ca5,train,0.6,0.8,0.2,0.002783,0.007587,True,deepform,399,1,92.17,0.029,10.9,0,3277.5,0.2166,-1.0,240.0,False,0.14285714285714285,0.19821162444113263,0.21804864005544847,0.7407407407407407,31.746031746031743,0.0,0.0,0.0,0.13533834586466165,0.7731818181818182
4748ebc2-5694-3845-c655-9a7527cc2bcd,train,0.8,0.8,0.0,0.002901,0.008046,True,deepform,419,1,85.78,0.111,17.7,0,3621.2,0.1978,-1.0,239.9,False,0.15513126491646778,0.21172309247094492,0.1849896167310011,0.6976744186046512,25.294117647058822,0.0,0.0,0.0,0.1026252983293556,0.7727272727272727
dd623c62-a5b5-69c0-66ae-688d568ec71b,train,1.0,0.8,-0.2,0.002901,0.008046,True,deepform,419,1,85.46,0.12,18.1,0,3615.7,0.1976,-1.0,239.9,False,0.15513126491646778,0.21172309247094492,0.1845548742951721,0.6976744186046512,25.294117647058822,0.0,0.0,0.0,0.1026252983293556,0.7727272727272727
88fa6e33-408f-6ac2-a253-d30e32bce302,train,1.0,0.8,-0.2,0.003026,0.008421,True,deepform,440,1,87.31,0.054,15.8,0,3741.2,0.2024,-1.0,239.9,False,0.1409090909090909,0.2132816286960737,0.17742028909080157,0.6363636363636364,25.88235294117647,0.0,0.0,0.0,0.1,0.7727272727272727
dfe6f0ca-e735-60ff-3630-7c92239ddae2,train,0.2,0.0,-0.2,0.004254,0.01206,True,deepform,626,1,85.99,0.079,17.6,0,5892.0,0.24,-1.0,310.4,False,0.039936102236421724,0.16706698692287164,0.2291374432659224,0.859375,29.09090909090909,0.0,0.0,0.0,0.10223642172523961,1.2941176470588236
1ca184c0-5063-3668-0400-fc24bf357c29,train,1.0,0.8,-0.2,0.003096,0.008631,True,deepform,458,1,87.48,0.065,15.8,0,3930.4,0.2029,1.0,239.9,False,0.11135371179039301,0.20052539404553413,0.18636488130816606,0.6304347826086957,27.058823529411764,0.0,0.0,0.0,0.10043668122270742,0.7727272727272727
c36558f8-a813-6de4-22ed-2dc7d85a234a,train,1.0,0.8,-0.2,0.003171,0.008856,True,deepform,486,1,84.41,0.113,23.2,0,3956.8,0.2083,1.0,239.9,False,0.04526748971193416,0.21343873517786563,0.1810688908848176,0.7209302325581395,25.294117647058822,0.0,0.0,0.0,0.08847736625514403,0.7727272727272727
26f3961b-264a-e31e-e91e-c5b8211bed89,train,0.8,0.8,0.0,0.003186,0.008856,True,deepform,471,1,87.51,0.082,15.7,0,3971.0,0.2085,1.0,239.9,False,0.040339702760084924,0.20496083550913838,0.17626407981315642,0.7441860465116279,25.294117647058822,0.0,0.0,0.0,0.09129511677282377,0.7727272727272727
685a2568-66ec-e3e0-27a1-78b56402b8cb,train,0.8,0.8,0.0,0.003017,0.008349,True,deepform,442,1,86.02,0.115,18.7,0,3761.4,0.1994,-1.0,239.9,False,0.05429864253393665,0.19829519964109465,0.1895131086142323,0.6304347826086957,27.058823529411764,0.0,0.0,0.0,0.10407239819004525,0.7727272727272727
23be2cf1-1313-58c9-6660-56cd0bd9d642,train,1.0,0.8,-0.2,0.003106,0.008661,True,deepform,444,1,88.45,0.059,14.5,0,3837.1,0.2033,-1.0,239.9,False,0.0472972972972973,0.20913801224682052,0.18763246395651997,0.7045454545454546,25.88235294117647,0.0,0.0,0.0,0.0990990990990991,0.7727272727272727
b59aae42-a8c7-434c-abb2-e5fa738b3e12,train,0.4,0.8,0.4,0.002462,0.006669,True,deepform,196,1,52.67,0.532,32.0,0,492.9,0.1731,1.0,620.2,False,0.07653061224489796,0.14893617021276595,0.24686334091570597,0.84,5.688282138794085,0.0,0.0,0.0,0.12755102040816327,0.7728151925443995
4e67c7e4-158a-f474-70f5-929f7b07293d,train,0.4,0.2,-0.2,0.002715,0.007488,True,deepform,346,1,58.47,0.47,36.2,0,904.7,0.2065,-1.0,800.9,False,0.11849710982658959,0.1677169171110034,0.29067322234487275,0.8378378378378378,6.518675123326286,0.0,0.0,0.0,0.1069364161849711,1.2888283378746594
4ba7ecc1-0836-7099-da13-ec52a344cedf,train,1.0,1.0,0.0,0.002936,0.008106,True,deepform,437,1,84.74,0.111,19.3,0,3161.8,0.1816,1.0,239.9,False,0.09382151029748284,0.20449227889564808,0.21338507174722388,0.7916666666666666,28.235294117647058,0.0,0.0,0.0,0.10983981693363844,0.7727272727272727
65ebbb18-8a01-357a-94ce-bfa16723822e,train,0.8,0.8,0.0,0.002894,0.00798,True,deepform,376,1,83.38,0.142,23.9,0,3541.6,0.197,-1.0,239.9,False,0.06382978723404255,0.19654992158912704,0.18179177649167794,0.6511627906976745,25.294117647058822,0.0,0.0,0.0,0.11436170212765957,0.7727272727272727
f9a59888-b508-9792-d356-1d36de82c212,train,0.6,0.6,0.0,0.002793,0.008292,True,deepform,321,1,44.54,0.633,31.8,0,642.9,0.1881,1.0,620.2,False,0.08722741433021806,0.15056285178236398,0.17870013122626283,0.8611111111111112,8.191126279863482,0.0,0.0,0.0,0.11214953271028037,0.7728151925443995
cda5811d-3cf3-9c50-0941-28094bf9880f,train,1.0,1.0,0.0,0.002932,0.008094,True,deepform,379,1,81.69,0.164,22.2,0,3496.6,0.2,-1.0,239.9,False,0.055408970976253295,0.18883906327852518,0.185693532321951,0.6521739130434783,27.058823529411764,0.0,0.0,0.0,0.12137203166226913,0.7727272727272727
8e9ae894-95ce-2b46-58c4-bd4748bd8e60,train,0.8,0.8,0.0,0.002915,0.008043,True,deepform,363,1,89.31,0.061,15.6,0,409.1,0.2152,1.0,802.5,False,0.06060606060606061,0.1813186813186813,0.17485029302312757,0.78,8.791981712678037,0.0,0.0,0.0,0.13774104683195593,1.2939704209328782
48310d93-0e1d-5377-b3e1-8bcdfaaa6422,train,1.0,1.0,0.0,0.002826,0.007776,True,deepform,392,1,82.5,0.166,23.7,0,3193.9,0.1866,-1.0,239.9,False,0.10459183673469388,0.19609804902451228,0.2296332766756993,0.6538461538461539,30.58823529411765,0.0,0.0,0.0,0.1326530612244898,0.7727272727272727
99231788-a487-404b-aeba-3ea9dd2fe3b6,train,1.0,1.0,0.0,0.003058,0.008472,True,deepform,434,1,87.7,0.071,17.1,0,3830.7,0.2047,-1.0,239.9,False,0.04838709677419355,0.196647032170367,0.182485048337611,0.7272727272727273,25.88235294117647,0.0,0.0,0.0,0.10138248847926268,0.7727272727272727
c1ede720-d1f9-dcb4-e56f-65bf46300e84,train,1.0,0.8,-0.2,0.002503,0.006867,True,deepform,263,1,84.25,0.105,21.9,0,2584.7,0.1772,-1.0,239.9,False,0.11406844106463879,0.1967090501121915,0.19887595195109772,0.8,17.647058823529413,0.0,0.0,0.0,0.11406844106463879,0.7727272727272727
a5a37afc-bbf5-db26-bd19-a71fee1ae67a,train,1.0,0.8,-0.2,0.002912,0.008079,True,deepform,393,1,86.27,0.094,18.4,0,3584.1,0.1979,-1.0,239.9,False,0.05597964376590331,0.20133196721311475,0.1782554673645663,0.6511627906976745,25.294117647058822,0.0,0.0,0.0,0.10941475826972011,0.7727272727272727
21399337-396a-47db-7feb-b2eb46da53c0,train,0.2,0.0,-0.2,0.003922,0.011109,True,deepform,527,1,84.84,0.12,20.3,0,5331.5,0.2371,-1.0,310.4,False,0.07400379506641366,0.15564087418783226,0.2183134440473022,0.875,25.454545454545453,0.0,0.0,0.0,0.1062618595825427,1.2941176470588236
2437f486-c8f2-72ad-1c75-4d45eedd57d2,train,0.6,0.6,0.0,0.00224,0.006063,True,deepform,191,1,62.39,0.415,36.2,0,373.4,0.1421,1.0,620.2,False,0.13089005235602094,0.18365384615384614,0.21920455875704187,0.782608695652174,5.233219567690558,0.0,0.0,0.0,0.12041884816753927,0.7728151925443995
cf7ef20a-1b3a-4624-55ed-d196e0066143,train,1.0,1.0,0.0,0.002984,0.00825,True,deepform,424,1,86.86,0.074,16.4,0,3680.2,0.2007,-1.0,239.9,False,0.05188679245283019,0.2021936099189318,0.1862425402425838,0.6222222222222222,26.47058823529412,0.0,0.0,0.0,0.10613207547169812,0.7727272727272727
0179ed96-6b64-eb8b-07c1-3214262dec0c,train,1.0,0.8,-0.2,0.00285,0.007893,True,deepform,381,1,86.63,0.091,16.8,0,3441.9,0.1928,-1.0,239.9,False,0.05774278215223097,0.19578622816032887,0.19084208853438045,0.6428571428571429,24.705882352941178,0.0,0.0,0.0,0.11023622047244094,0.7727272727272727
73badb45-b62c-0c2e-1a2f-4b5fb4fda5b9,train,1.0,0.6,-0.4,0.002591,0.007116,True,deepform,281,1,66.99,0.338,34.1,0,432.9,0.1589,1.0,620.2,False,0.09252669039145907,0.18462549277266754,0.17121785090729855,0.8666666666666667,6.825938566552901,0.0,0.0,0.0,0.10676156583629894,0.7728151925443995
db5e84ab-3b2c-59c2-e380-a7e4b30037c4,train,0.8,1.0,0.2,0.002797,0.007644,True,deepform,392,1,87.14,0.083,18.2,0,3377.0,0.1923,-1.0,239.9,False,0.1377551020408163,0.20427305888483585,0.18775992663649946,0.625,28.235294117647058,0.0,0.0,0.0,0.12244897959183673,0.7727272727272727
4b330586-f3e8-28ea-b0cc-2d060dc10622,train,0.0,0.0,0.0,0.002355,0.007053,True,deepform,256,1,87.33,0.08,17.9,0,2839.7,0.1886,-1.0,310.4,False,0.06640625,0.17643004824259131,0.2396208744833702,0.8235294117647058,15.454545454545453,0.0,0.0,0.0,0.1328125,1.2941176470588236
b81af886-ac0d-ed0b-8798-25a86885aaf5,train,1.0,0.8,-0.2,0.002889,0.00801,True,deepform,403,1,85.31,0.113,18.9,0,3602.4,0.1985,-1.0,239.9,False,0.05459057071960298,0.2018027040560841,0.1858119521455192,0.75,25.88235294117647,0.0,0.0,0.0,0.10918114143920596,0.7727272727272727
32e61a67-b489-82da-c166-fbfe368ab13d,train,0.8,0.8,0.0,0.003285,0.009153,True,deepform,463,1,59.52,0.449,34.3,0,598.8,0.1358,-1.0,802.5,False,0.08423326133909287,0.19084913437757625,0.28740846679233206,0.9090909090909091,5.802707930367505,0.0,0.0,0.0,0.07127429805615551,1.2939704209328782
2eb5eaa6-3f56-cb68-b3c8-76abab26dc0c,train,0.8,0.8,0.0,0.002625,0.007173,True,deepform,348,1,91.99,0.032,10.9,0,3074.7,0.2055,1.0,310.6,False,0.08045977011494253,0.21052631578947367,0.14045211186486992,0.8333333333333334,21.808268968650612,0.0,0.0,0.0,0.13793103448275862,1.2947058823529412
161648f7-00b2-bf14-373b-83436d07e037,train,0.0,0.0,0.0,0.003149,0.00921,True,deepform,427,1,30.08,0.838,27.1,0,593.8,0.1353,1.0,802.5,False,0.16627634660421545,0.21841432225063936,0.2031473308413058,0.7948717948717948,6.857745735888869,0.0,0.0,0.0,0.09133489461358314,1.2939704209328782
08fe4888-65a4-3254-b5d2-dad9186a9694,train,0.4,0.4444,0.0444,0.002767,0.007314,True,deepform,343,1,90.87,0.046,14.2,0,3236.8,0.2362,-1.0,239.9,False,0.12244897959183673,0.20271867612293143,0.2515336217985085,0.8235294117647058,30.0,0.0,0.0,0.0,0.14868804664723032,0.7727272727272727
6ff39a98-05d4-3e05-1434-72ba4b754086,train,1.0,0.8,-0.2,0.002939,0.00816,True,deepform,392,1,66.78,0.344,31.8,0,477.3,0.1175,1.0,802.5,False,0.15051020408163265,0.20784729586426298,0.22071187184505414,0.8108108108108109,6.506066467381747,0.0,0.0,0.0,0.09438775510204081,1.2939704209328782
1709fe97-1768-7c02-fdbe-c4c0102d0bc9,train,0.0,0.0,0.0,0.001046,0.003141,True,deepform,0,1,90.86,0.051,15.6,0,4940.3,0.2447,1.0,310.6,False,0.0,0.0,0.0,0.0,0.45433893684688775,0.0,0.0,0.0,1.0,1.2947058823529412
20fc0abd-d386-84f8-e98a-892f6331fd9a,train,1.0,1.0,0.0,0.002717,0.008049,True,deepform,396,1,91.33,0.022,12.0,0,3424.7,0.2133,-1.0,310.6,False,0.06565656565656566,0.20020222446916078,0.13726838279309353,0.8,22.716946842344388,0.0,0.0,0.0,0.12626262626262627,1.2947058823529412
c2e8cb78-cc91-4787-f6a4-f0a60c12034f,train,0.0,0.0,0.0,0.001958,0.005772,True,deepform,309,1,84.88,0.135,22.3,0,3106.5,0.233,1.0,316.9,False,0.17475728155339806,0.17596810933940774,0.3097149501706677,0.59375,14.247551202137133,0.0,0.0,0.0,0.10355987055016182,1.3196239717978848
2093ee21-d0ee-3641-03b4-3025ae441836,train,1.0,1.0,0.0,0.00294,0.008118,True,deepform,435,1,92.08,0.021,10.1,0,3564.7,0.2108,1.0,310.6,False,0.06666666666666667,0.20241973010702652,0.17036871509392112,0.82,22.716946842344388,0.0,0.0,0.0,0.11494252873563218,1.2947058823529412
8616e99b-4621-8fc8-801c-240bb8a5ed2e,train,0.8,0.8,0.0,0.002725,0.007473,True,deepform,490,1,93.25,0.012,9.1,0,3758.6,0.2273,-1.0,310.4,False,0.13877551020408163,0.1833146277590722,0.30847855169585003,0.6730769230769231,23.636363636363633,0.0,0.0,0.0,0.10612244897959183,1.2941176470588236
b0ae0954-274a-f270-797c-76224b78b8ee,train,0.6,0.6,0.0,0.002711,0.007521,True,deepform,448,1,89.95,0.057,16.2,0,3459.2,0.2285,-1.0,310.6,False,0.13169642857142858,0.1907194550872712,0.23543437175026366,0.7708333333333334,21.808268968650612,0.0,0.0,0.0,0.10714285714285714,1.2947058823529412
673c18b9-1a12-c5d3-d108-1e2d142225fd,train,1.0,0.8,-0.2,0.002734,0.00759,True,deepform,406,1,90.88,0.043,14.5,0,3345.4,0.216,-1.0,310.6,False,0.13054187192118227,0.19105882352941178,0.21171509649644046,0.7551020408163265,22.2626079054975,0.0,0.0,0.0,0.1206896551724138,1.2947058823529412
75e6146d-00aa-69c9-3608-7e6b41aa1403,train,1.0,1.0,0.0,0.002537,0.006909,True,deepform,309,1,91.57,0.038,13.3,0,2770.9,0.1834,-1.0,310.6,False,0.042071197411003236,0.20051914341336796,0.14212106704395341,0.6666666666666666,21.808268968650612,0.0,0.0,0.0,0.1553398058252427,1.2947058823529412
0a1704bd-a299-7817-29ac-bf5a1e270168,train,1.0,1.0,0.0,0.002501,0.006801,True,deepform,287,1,92.17,0.031,12.5,0,2735.1,0.2009,1.0,310.6,False,0.041811846689895474,0.19274680993955676,0.14453141048156848,0.6595744680851063,21.353930031803724,0.0,0.0,0.0,0.16376306620209058,1.2947058823529412
81970bbe-1da7-38d6-d329-a353ac795125,train,1.0,1.0,0.0,0.002489,0.006765,True,deepform,289,1,91.85,0.037,12.9,0,2678.3,0.1835,-1.0,310.6,False,0.04498269896193772,0.19835277968428278,0.14435222332944628,0.6382978723404256,21.353930031803724,0.0,0.0,0.0,0.16262975778546712,1.2947058823529412
4af56131-8360-9587-cdea-73368e0f934a,train,0.2,0.0,-0.2,0.002859,0.00792,True,deepform,347,1,89.01,0.046,14.9,0,3748.2,0.1974,-1.0,310.4,False,0.05187319884726225,0.16836487142163997,0.6388110855609832,0.7441860465116279,19.545454545454543,0.0,0.0,0.0,0.1239193083573487,1.2941176470588236
dc51c967-cc2d-0d87-e2d3-69e4449f4a1d,train,0.2,0.2,0.0,0.003076,0.009111,True,deepform,416,1,49.61,0.591,35.7,0,745.3,0.203,1.0,802.2,False,0.08653846153846154,0.17515789473684212,0.21785098337157205,0.8135593220338984,10.378188214599826,0.0,0.0,0.0,0.14182692307692307,1.293221110100091
05f4795c-be1c-1028-6c79-3e679b954976,train,0.6,0.4444,-0.1556,0.002999,0.008265,True,deepform,465,1,87.69,0.045,16.8,0,4456.6,0.2589,1.0,310.6,False,0.09462365591397849,0.1997422680412371,0.1675263450643805,0.7678571428571429,25.442980463425716,0.0,0.0,0.0,0.12043010752688173,1.2947058823529412
66806741-1e96-8a57-e8fb-9a33b0b22a11,train,1.0,1.0,0.0,0.002753,0.007557,True,deepform,396,1,92.85,0.026,10.0,0,3444.4,0.2148,1.0,310.6,False,0.06060606060606061,0.19642857142857142,0.14468951716290596,0.7307692307692307,23.625624716038164,0.0,0.0,0.0,0.13131313131313133,1.2947058823529412
728d8ff3-c7ba-6978-7c19-ab62e99732f9,train,0.6,0.6,0.0,0.003007,0.008334,True,deepform,484,1,86.99,0.076,19.7,0,4593.6,0.261,1.0,310.6,False,0.09297520661157024,0.2037037037037037,0.1652663553364193,0.7818181818181819,24.988641526578828,0.0,0.0,0.0,0.11363636363636363,1.2947058823529412
f7df75a9-0382-7678-b343-25bbcfa8954f,train,0.25,0.2857,0.0357,0.002265,0.005853,True,deepform,191,1,94.02,0.01,5.7,0,1571.7,0.1305,-1.0,239.9,False,0.06806282722513089,0.19254032258064516,0.3367858379036081,0.84,14.705882352941178,0.0,0.0,0.0,0.13089005235602094,0.7727272727272727
